,job,marital,education,default,housing,loan,campaign,previous,previous_outcome
2520,4,0,2.0,0,1,0,2.0,0.0,3
31,4,0,3.0,0,1,0,1.0,0.0,3
1332,1,1,2.0,0,1,0,1.0,0.0,3
28987,9,0,2.0,0,0,1,1.0,3.0,0
43958,8,1,2.0,0,0,0,1.0,0.0,3
5052,7,1,2.0,0,1,0,3.0,0.0,3
35982,1,0,2.0,0,1,0,1.0,2.0,0
32545,1,1,1.0,0,1,0,1.0,0.0,3
32506,1,0,1.0,0,1,0,1.0,0.0,3
36028,7,2,2.0,0,1,1,1.0,0.0,3
18334,2,2,3.0,0,1,0,2.0,0.0,3
12694,0,1,2.0,0,1,0,2.0,0.0,3
38663,1,1,1.0,0,1,1,3.0,1.0,0
11630,1,0,1.0,0,0,0,4.0,0.0,3
20103,1,0,1.0,0,0,1,2.0,0.0,3
22469,4,1,3.0,0,0,0,2.0,0.0,3
12265,6,2,3.0,0,1,0,5.0,0.0,3
9026,5,2,2.0,0,1,0,2.0,0.0,3
26063,5,2,3.0,0,0,0,2.0,0.0,3
23049,9,1,3.0,0,0,0,4.0,0.0,3
4202,1,0,2.0,0,1,1,3.0,0.0,3
19452,9,0,3.0,0,0,0,2.0,0.0,3
3785,1,2,2.0,0,1,0,6.0,0.0,3
43313,4,1,3.0,0,1,0,1.0,2.0,1
13255,4,1,2.0,0,0,1,1.0,0.0,3
42302,8,1,2.0,0,0,0,1.0,0.0,3
35450,4,1,3.0,0,1,0,2.0,0.0,3
35638,4,0,3.0,0,1,0,1.0,1.0,0
26623,9,1,2.0,0,1,1,4.0,0.0,3
23554,4,1,3.0,0,1,0,10.0,0.0,3
2392,1,1,1.0,0,1,0,1.0,0.0,3
1680,9,1,3.0,0,1,1,1.0,0.0,3
11875,0,0,2.0,1,0,1,2.0,0.0,3
3690,4,0,3.0,0,1,0,1.0,0.0,3
44138,5,0,2.0,0,0,0,1.0,3.0,1
12207,1,0,1.0,0,0,0,3.0,0.0,3
9718,9,0,2.0,0,1,0,10.0,0.0,3
31980,1,0,1.0,0,1,0,1.0,0.0,3
10999,3,0,1.0,0,0,0,2.0,0.0,3
11357,1,0,1.0,0,0,0,2.0,0.0,3
27720,4,1,3.0,0,0,0,1.0,0.0,3
41350,6,0,3.0,0,0,0,2.0,4.0,0
20135,2,0,3.0,0,0,0,2.0,0.0,3
14342,4,0,2.0,0,0,0,3.0,0.0,3
39562,0,0,2.0,0,0,0,2.0,0.0,3
27128,1,0,2.0,0,1,0,1.0,5.0,2
36590,1,0,1.0,0,1,1,5.0,1.0,2
18415,1,0,2.0,0,0,0,4.0,0.0,3
6695,0,0,2.0,0,1,1,4.0,0.0,3
39129,0,1,3.0,0,1,0,3.0,1.0,1
17662,9,0,2.0,0,0,0,4.0,0.0,3
2234,4,1,3.0,0,1,0,2.0,0.0,3
42844,9,1,3.0,0,0,0,1.0,1.0,2
3791,0,2,2.0,0,1,0,1.0,0.0,3
42658,9,0,1.0,0,0,0,1.0,10.0,1
19023,1,0,2.0,0,0,0,1.0,0.0,3
9705,4,0,3.0,0,1,0,1.0,0.0,3
1732,0,0,2.0,0,0,0,3.0,0.0,3
10237,1,1,3.0,0,1,0,4.0,0.0,3
16975,6,0,3.0,0,1,0,1.0,0.0,3
16825,1,0,2.0,0,0,0,3.0,0.0,3
979,0,0,1.0,0,1,0,2.0,0.0,3
44072,4,2,3.0,0,0,0,2.0,1.0,1
18110,4,0,3.0,0,0,0,5.0,0.0,3
42868,3,0,2.0,0,0,0,1.0,4.0,0
12412,2,0,3.0,0,1,0,2.0,0.0,3
23045,9,2,2.0,0,0,0,2.0,0.0,3
16187,0,0,2.0,0,1,0,8.0,0.0,3
31093,4,1,3.0,0,0,0,1.0,0.0,3
28995,9,0,2.0,0,1,0,1.0,0.0,3
44700,0,0,3.0,0,1,1,1.0,2.0,0
5807,9,1,2.0,0,1,0,2.0,0.0,3
8949,10,1,2.0,0,1,0,2.0,0.0,3
36060,7,2,2.0,0,1,0,1.0,0.0,3
17034,9,1,2.0,0,0,1,1.0,0.0,3
31185,4,0,3.0,0,0,0,1.0,0.0,3
8130,7,0,2.0,0,1,0,1.0,0.0,3
43184,9,0,3.0,0,0,0,2.0,0.0,3
1285,4,1,3.0,0,1,0,2.0,0.0,3
39261,7,0,2.0,0,1,0,4.0,0.0,3
12256,1,2,2.0,0,0,0,3.0,0.0,3
1583,4,1,3.0,0,1,0,2.0,0.0,3
31803,7,1,3.0,0,0,0,1.0,0.0,3
10782,1,0,2.0,0,0,0,1.0,0.0,3
21474,4,0,3.0,0,0,0,7.0,0.0,3
25922,10,0,3.0,0,0,0,2.0,0.0,3
27830,6,0,3.0,0,0,0,1.0,1.0,0
23222,4,1,3.0,0,0,0,13.0,0.0,3
29363,4,0,3.0,0,0,0,2.0,0.0,3
32197,1,0,1.0,0,1,0,4.0,3.0,2
33038,1,0,1.0,0,1,0,2.0,0.0,3
34362,10,0,2.0,0,0,0,4.0,0.0,3
41008,0,1,3.0,0,0,0,2.0,3.0,1
37071,7,1,1.0,0,1,0,1.0,0.0,3
16544,1,0,2.0,0,1,0,2.0,0.0,3
33784,10,0,2.0,0,0,0,1.0,0.0,3
7546,2,1,2.0,0,1,1,4.0,0.0,3
20937,4,1,3.0,0,0,0,12.0,0.0,3
23011,9,0,3.0,0,0,0,2.0,0.0,3
7941,4,0,3.0,0,1,0,2.0,0.0,3
25188,6,2,2.0,0,1,0,2.0,0.0,3
43910,8,1,2.0,0,0,0,1.0,0.0,3
27600,3,0,1.0,0,0,0,2.0,0.0,3
22106,9,1,3.0,0,0,0,2.0,0.0,3
793,1,1,2.0,0,1,0,1.0,0.0,3
30671,4,0,3.0,0,0,0,8.0,4.0,2
14272,0,0,2.0,1,1,0,3.0,0.0,3
34255,0,1,2.0,0,1,0,2.0,0.0,3
40326,7,1,2.0,0,0,0,2.0,0.0,3
5322,1,0,1.0,0,1,0,2.0,0.0,3
19948,3,0,1.0,0,0,0,4.0,0.0,3
19441,4,1,3.0,0,0,0,2.0,0.0,3
28758,9,0,2.0,0,1,0,1.0,2.0,0
44674,7,1,2.0,0,0,0,1.0,1.0,1
21535,11,0,2.0,0,0,0,9.0,0.0,3
5766,7,1,2.0,0,1,0,1.0,0.0,3
21440,9,1,2.0,0,0,0,5.0,0.0,3
27963,0,1,3.0,0,0,0,1.0,0.0,3
4563,1,1,1.0,0,0,0,1.0,0.0,3
37069,1,1,1.0,0,1,0,1.0,0.0,3
6859,7,1,2.0,0,1,0,2.0,0.0,3
39810,4,1,3.0,0,0,0,1.0,0.0,3
23487,9,1,2.0,0,1,0,4.0,0.0,3
41637,8,1,2.0,0,0,0,2.0,1.0,0
3959,9,0,3.0,0,1,0,3.0,0.0,3
9209,0,1,2.0,0,0,0,2.0,0.0,3
24943,4,0,3.0,0,0,0,1.0,3.0,2
12054,9,1,2.0,0,1,0,3.0,0.0,3
39818,6,1,3.0,0,0,0,1.0,0.0,3
19468,4,1,3.0,0,0,0,2.0,0.0,3
20952,3,0,1.0,0,0,0,2.0,0.0,3
7958,9,0,2.0,0,1,0,2.0,0.0,3
3730,1,0,1.0,0,1,0,1.0,0.0,3
43379,4,2,3.0,0,0,0,2.0,1.0,1
562,2,0,2.0,1,1,0,2.0,0.0,3
3642,2,0,3.0,0,1,0,5.0,0.0,3
17554,1,1,2.0,0,0,0,2.0,0.0,3
7379,1,2,1.0,0,1,0,2.0,0.0,3
18522,4,0,3.0,0,1,0,2.0,0.0,3
3661,0,1,2.0,0,1,0,4.0,0.0,3
6265,0,1,2.0,0,1,0,2.0,0.0,3
20958,9,0,2.0,0,0,0,2.0,0.0,3
44294,9,0,2.0,0,1,1,2.0,1.0,0
27089,7,0,2.0,0,1,0,1.0,0.0,3
29254,7,0,2.0,0,1,0,2.0,0.0,3
42409,4,1,3.0,0,0,0,2.0,0.0,3
30204,9,0,2.0,0,0,1,1.0,2.0,0
22580,9,1,3.0,0,0,0,10.0,0.0,3
40183,1,1,2.0,0,0,0,2.0,1.0,1
16219,9,0,2.0,0,0,1,2.0,0.0,3
5966,1,0,2.0,0,1,0,2.0,0.0,3
44079,9,1,3.0,0,1,0,1.0,8.0,1
42679,5,0,1.0,0,0,0,1.0,0.0,3
25903,9,0,1.0,0,1,0,1.0,0.0,3
5654,0,2,2.0,0,1,0,1.0,0.0,3
25033,9,0,2.0,0,1,0,1.0,0.0,3
40658,5,0,3.0,0,1,1,4.0,1.0,3
44904,4,1,3.0,0,1,0,2.0,12.0,1
3962,4,0,3.0,0,0,0,4.0,0.0,3
1652,1,0,2.0,0,1,0,1.0,0.0,3
10119,1,0,2.0,0,0,0,1.0,0.0,3
2767,3,0,2.0,0,1,0,3.0,0.0,3
40483,4,1,3.0,0,1,1,1.0,2.0,0
1743,1,1,2.0,0,1,0,1.0,0.0,3
21809,9,2,2.0,0,0,0,2.0,0.0,3
36022,1,1,2.0,0,1,0,8.0,0.0,3
14498,9,2,2.0,0,1,0,4.0,0.0,3
16099,5,0,2.0,0,0,1,1.0,0.0,3
29680,1,0,2.0,0,1,0,3.0,0.0,3
42215,1,0,2.0,0,0,0,4.0,0.0,3
29200,4,1,3.0,0,0,0,1.0,0.0,3
43450,9,0,2.0,0,0,0,1.0,0.0,3
44291,0,1,3.0,0,0,1,2.0,4.0,0
30608,6,0,3.0,0,1,0,4.0,1.0,0
30235,1,1,2.0,0,1,0,1.0,3.0,0
40672,0,2,2.0,0,1,1,1.0,2.0,0
5621,0,1,3.0,0,1,0,4.0,0.0,3
3264,1,0,2.0,0,1,0,1.0,0.0,3
32171,4,1,3.0,0,1,0,1.0,1.0,0
7662,1,0,1.0,0,1,1,2.0,0.0,3
2236,4,1,3.0,0,0,0,2.0,0.0,3
37168,1,1,2.0,0,0,0,2.0,0.0,3
41848,4,0,3.0,0,0,0,1.0,1.0,1
35823,4,1,3.0,0,1,0,1.0,0.0,3
31135,9,0,2.0,0,0,0,4.0,0.0,3
36273,1,0,2.0,0,1,0,2.0,4.0,0
8797,0,1,2.0,1,0,0,1.0,0.0,3
23361,9,1,3.0,0,0,1,2.0,0.0,3
9698,1,0,2.0,0,1,0,18.0,0.0,3
26383,2,0,1.0,0,1,1,1.0,0.0,3
12519,9,1,3.0,0,1,1,2.0,0.0,3
23980,1,0,2.0,0,0,0,2.0,0.0,3
42433,6,1,2.0,0,1,0,1.0,0.0,3
184,0,0,3.0,0,1,0,2.0,0.0,3
23533,3,0,1.0,0,0,0,2.0,0.0,3
13391,0,1,2.0,0,0,0,3.0,0.0,3
40762,0,0,2.0,0,1,0,1.0,1.0,1
18250,9,0,3.0,0,1,1,14.0,0.0,3
3436,7,1,2.0,0,1,0,6.0,0.0,3
31472,1,1,3.0,0,1,0,1.0,0.0,3
15832,7,0,2.0,0,1,0,9.0,0.0,3
5520,1,0,2.0,0,0,0,1.0,0.0,3
12841,11,1,3.0,0,0,0,1.0,0.0,3
30376,9,2,2.0,0,1,1,1.0,0.0,3
28298,4,1,3.0,0,1,0,1.0,0.0,3
42611,9,1,2.0,0,1,0,3.0,40.0,2
13734,7,0,3.0,0,1,0,1.0,0.0,3
15872,0,0,3.0,0,0,0,4.0,0.0,3
39046,1,1,2.0,0,1,0,1.0,0.0,3
29409,4,0,3.0,0,1,0,2.0,1.0,0
37110,1,0,2.0,0,1,0,7.0,0.0,3
25063,1,0,1.0,0,1,0,2.0,0.0,3
43836,10,1,2.0,0,0,0,1.0,0.0,3
26629,4,0,2.0,0,0,0,3.0,0.0,3
6107,7,0,2.0,0,1,0,1.0,0.0,3
37929,0,2,2.0,0,1,0,8.0,0.0,3
34287,4,0,3.0,0,1,1,9.0,0.0,3
43762,9,0,2.0,0,0,0,4.0,0.0,3
10484,1,0,1.0,0,1,0,2.0,0.0,3
16630,9,0,2.0,0,1,1,1.0,0.0,3
23962,0,0,3.0,0,0,0,4.0,0.0,3
13429,1,1,2.0,0,1,0,1.0,0.0,3
43676,4,1,3.0,0,0,0,1.0,3.0,0
28143,9,0,2.0,0,0,0,1.0,0.0,3
8676,7,2,2.0,0,1,0,2.0,0.0,3
17191,4,1,3.0,0,1,0,3.0,0.0,3
6765,9,0,2.0,0,1,1,1.0,0.0,3
32797,1,0,1.0,0,1,0,1.0,0.0,3
9819,1,2,2.0,0,0,0,1.0,0.0,3
28002,1,0,2.0,0,1,0,2.0,1.0,2
14286,1,0,2.0,0,0,0,2.0,0.0,3
28222,4,0,3.0,0,1,0,1.0,2.0,0
22862,1,0,1.0,0,0,0,3.0,0.0,3
1359,1,1,2.0,0,1,0,1.0,0.0,3
11663,4,0,2.0,0,0,0,2.0,0.0,3
43386,4,0,3.0,0,0,0,1.0,1.0,1
36132,1,0,1.0,0,1,0,1.0,0.0,3
37701,1,0,2.0,0,1,0,2.0,5.0,0
41735,3,0,3.0,0,0,0,3.0,1.0,0
23313,5,0,2.0,0,0,0,5.0,0.0,3
43675,4,0,2.0,0,0,0,2.0,2.0,1
26886,10,0,2.0,0,1,0,3.0,0.0,3
29540,1,1,2.0,0,0,0,2.0,0.0,3
4464,7,0,2.0,0,1,0,1.0,0.0,3
21605,4,0,3.0,0,0,0,4.0,0.0,3
42520,7,0,2.0,0,0,0,6.0,1.0,0
35252,0,1,2.0,0,1,1,1.0,3.0,0
8033,9,0,3.0,0,1,1,1.0,0.0,3
20080,9,0,2.0,0,0,0,4.0,0.0,3
9291,1,0,1.0,0,0,0,2.0,0.0,3
27562,6,0,2.0,0,1,0,4.0,0.0,3
1293,2,0,2.0,0,0,0,1.0,0.0,3
43549,9,1,3.0,0,0,0,1.0,2.0,1
11987,1,0,2.0,0,1,1,4.0,0.0,3
12868,1,1,2.0,0,0,1,1.0,0.0,3
9386,0,1,2.0,0,1,0,2.0,0.0,3
22841,4,0,3.0,0,0,0,4.0,0.0,3
12478,2,1,1.0,0,0,1,3.0,0.0,3
37629,1,0,1.0,0,1,0,1.0,5.0,0
22552,9,2,2.0,0,1,0,3.0,0.0,3
29964,4,0,3.0,0,1,0,1.0,0.0,3
33860,5,0,1.0,0,0,0,5.0,0.0,3
37292,1,0,2.0,0,1,0,1.0,1.0,0
25428,9,0,2.0,0,1,0,4.0,0.0,3
1741,0,2,2.0,0,0,0,1.0,0.0,3
32025,6,0,3.0,0,0,0,7.0,0.0,3
8904,4,0,2.0,0,1,0,4.0,0.0,3
28224,4,0,3.0,0,1,0,2.0,1.0,0
27307,0,0,2.0,0,1,0,1.0,0.0,3
21097,9,2,2.0,0,0,0,4.0,0.0,3
5890,4,0,2.0,0,1,0,1.0,0.0,3
11418,7,0,2.0,0,0,0,1.0,0.0,3
12842,1,0,2.0,0,0,0,3.0,0.0,3
28459,0,1,2.0,0,1,0,1.0,0.0,3
2460,1,0,2.0,0,1,0,1.0,0.0,3
20516,9,1,2.0,0,0,0,2.0,0.0,3
30438,0,0,2.0,0,0,0,2.0,0.0,3
6723,0,1,2.0,0,1,0,2.0,0.0,3
199,1,2,1.0,0,1,0,2.0,0.0,3
27213,10,1,1.0,0,1,0,1.0,0.0,3
43488,4,0,3.0,0,1,0,4.0,2.0,2
1072,11,1,1.0,0,1,0,2.0,0.0,3
32167,9,1,2.0,0,1,0,2.0,0.0,3
8390,9,1,2.0,0,1,0,7.0,0.0,3
27275,0,0,3.0,0,1,0,1.0,0.0,3
17685,10,0,1.0,0,0,0,2.0,0.0,3
21501,4,2,3.0,0,0,0,2.0,0.0,3
2144,9,0,2.0,0,1,0,1.0,0.0,3
6096,1,0,2.0,0,1,1,2.0,0.0,3
20739,4,1,3.0,0,0,0,2.0,0.0,3
43991,10,0,2.0,0,0,0,1.0,1.0,0
40789,4,0,3.0,0,0,0,1.0,2.0,0
25009,4,0,3.0,0,1,0,1.0,0.0,3
5623,1,0,1.0,0,1,0,3.0,0.0,3
14610,9,0,3.0,0,1,1,3.0,0.0,3
30560,10,0,2.0,0,1,1,5.0,5.0,2
20799,4,0,3.0,0,0,0,2.0,0.0,3
14575,7,0,2.0,1,1,0,3.0,0.0,3
8003,4,0,2.0,0,0,1,3.0,0.0,3
37196,9,1,2.0,0,1,0,1.0,2.0,0
18743,7,0,2.0,0,0,0,2.0,0.0,3
12235,5,0,2.0,0,0,1,3.0,0.0,3
10525,4,0,2.0,0,0,0,2.0,0.0,3
33317,0,0,1.0,0,1,0,1.0,1.0,0
2436,1,0,2.0,0,1,1,1.0,0.0,3
21595,4,0,2.0,0,0,0,6.0,0.0,3
22344,4,0,3.0,0,0,0,2.0,0.0,3
10842,3,0,1.0,0,0,0,1.0,0.0,3
35680,9,0,3.0,0,1,0,1.0,0.0,3
17257,9,0,2.0,0,0,1,2.0,0.0,3
25010,2,0,3.0,0,0,0,2.0,0.0,3
37198,1,1,1.0,0,1,0,3.0,0.0,3
38812,7,2,2.0,0,1,0,8.0,0.0,3
4271,7,2,2.0,0,1,0,3.0,0.0,3
6170,9,2,3.0,0,1,1,1.0,0.0,3
4695,1,1,2.0,0,1,0,12.0,0.0,3
34249,1,0,2.0,0,1,0,5.0,2.0,1
40351,8,1,2.0,0,0,0,9.0,0.0,3
12396,5,0,2.0,0,0,1,2.0,0.0,3
37520,2,0,2.0,0,1,1,4.0,0.0,3
24172,1,1,3.0,0,0,0,1.0,0.0,3
28866,9,0,3.0,0,0,0,3.0,0.0,3
18924,4,0,2.0,0,0,0,1.0,0.0,3
12097,7,0,2.0,0,1,0,10.0,0.0,3
3710,1,0,2.0,0,1,0,1.0,0.0,3
12398,1,0,1.0,0,0,0,2.0,0.0,3
18856,1,0,2.0,0,0,0,1.0,0.0,3
6575,4,0,3.0,0,0,1,7.0,0.0,3
6200,7,0,2.0,0,1,1,2.0,0.0,3
1936,4,2,3.0,0,1,0,5.0,0.0,3
31783,0,0,2.0,0,1,0,1.0,4.0,0
37423,1,0,2.0,0,1,0,4.0,11.0,0
291,9,1,2.0,0,1,0,2.0,0.0,3
17586,4,1,3.0,0,1,1,3.0,0.0,3
37850,5,2,3.0,0,1,0,1.0,0.0,3
14333,1,1,3.0,0,1,0,2.0,0.0,3
40095,10,1,2.0,0,0,0,3.0,0.0,3
44042,8,1,2.0,0,0,0,3.0,2.0,2
26381,4,0,1.0,0,1,0,1.0,0.0,3
34310,1,1,1.0,0,0,0,3.0,0.0,3
14270,1,1,1.0,0,0,0,3.0,0.0,3
22171,1,0,2.0,0,0,0,10.0,0.0,3
24874,2,0,1.0,0,0,0,1.0,0.0,3
14814,1,0,2.0,0,0,1,1.0,0.0,3
32321,5,0,2.0,0,0,0,1.0,0.0,3
41170,4,0,3.0,0,0,0,1.0,0.0,3
39999,9,0,2.0,0,1,0,1.0,1.0,0
30995,4,1,2.0,0,0,0,2.0,0.0,3
1106,9,0,1.0,0,1,0,6.0,0.0,3
28546,1,0,2.0,0,0,0,2.0,0.0,3
17453,9,0,2.0,0,0,0,3.0,0.0,3
18815,0,0,2.0,0,1,1,11.0,0.0,3
40647,8,0,2.0,0,0,0,2.0,1.0,0
33044,1,1,2.0,0,1,1,3.0,2.0,0
2623,7,2,2.0,0,1,1,1.0,0.0,3
18281,7,0,2.0,0,0,0,5.0,0.0,3
38494,0,2,2.0,0,1,0,5.0,0.0,3
3577,1,0,1.0,0,1,0,13.0,0.0,3
23979,0,0,2.0,0,0,0,4.0,0.0,3
35613,1,1,1.0,0,1,0,1.0,1.0,0
40788,6,0,3.0,0,0,0,3.0,3.0,0
37128,10,2,2.0,0,1,0,2.0,1.0,2
2995,0,0,1.0,0,1,0,1.0,0.0,3
30432,9,1,3.0,0,0,0,1.0,0.0,3
42586,4,1,3.0,0,1,0,2.0,1.0,0
30734,7,0,2.0,0,1,0,5.0,0.0,3
2576,9,0,2.0,0,1,0,1.0,0.0,3
41854,5,0,1.0,0,0,0,1.0,1.0,0
32489,4,2,3.0,0,1,1,1.0,1.0,2
20651,1,0,1.0,0,0,0,3.0,0.0,3
3787,9,0,3.0,0,1,0,1.0,0.0,3
39163,9,0,2.0,0,1,0,4.0,7.0,2
39859,4,0,3.0,0,0,0,1.0,0.0,3
4683,7,1,2.0,0,1,1,2.0,0.0,3
43795,4,1,3.0,0,0,0,1.0,3.0,0
22979,11,0,2.0,0,0,0,16.0,0.0,3
21832,4,0,2.0,0,0,0,2.0,0.0,3
5274,9,0,2.0,0,0,0,1.0,0.0,3
31145,5,0,1.0,0,0,0,1.0,0.0,3
17787,1,0,1.0,0,0,1,5.0,0.0,3
32413,9,1,3.0,0,1,0,2.0,4.0,2
9679,0,2,2.0,0,0,0,5.0,0.0,3
29570,0,0,2.0,0,1,0,6.0,4.0,2
25270,10,0,3.0,0,1,0,2.0,0.0,3
13562,7,0,2.0,0,1,1,2.0,0.0,3
1632,1,0,1.0,0,1,0,1.0,0.0,3
28066,10,1,2.0,0,0,0,2.0,0.0,3
5696,7,0,1.0,0,1,0,1.0,0.0,3
40405,1,0,2.0,0,0,0,2.0,0.0,3
12775,1,1,2.0,0,0,1,1.0,0.0,3
35847,7,0,2.0,0,1,0,2.0,0.0,3
28182,9,0,2.0,0,0,0,1.0,5.0,0
41269,9,0,2.0,0,0,0,2.0,0.0,3
13433,0,1,2.0,0,0,0,2.0,0.0,3
37925,4,0,3.0,0,1,0,3.0,0.0,3
35270,7,1,2.0,0,1,0,1.0,2.0,0
33896,9,1,2.0,0,0,0,1.0,0.0,3
21334,4,1,3.0,0,0,0,2.0,0.0,3
20434,4,0,2.0,0,0,0,2.0,0.0,3
38794,1,0,1.0,0,1,0,2.0,0.0,3
43375,4,1,3.0,0,0,0,4.0,0.0,3
24969,0,0,2.0,0,1,0,1.0,2.0,0
9135,10,1,1.0,0,1,0,1.0,0.0,3
20760,9,0,2.0,0,0,1,2.0,0.0,3
5329,1,0,1.0,0,1,0,1.0,0.0,3
34890,7,2,2.0,0,1,0,1.0,1.0,0
401,9,0,2.0,0,1,1,1.0,0.0,3
921,9,0,2.0,0,1,0,2.0,0.0,3
36579,0,0,2.0,0,1,0,1.0,0.0,3
31266,4,1,3.0,0,0,0,2.0,0.0,3
16171,1,0,2.0,0,0,1,4.0,0.0,3
36124,7,0,2.0,0,1,0,2.0,0.0,3
31165,0,0,2.0,0,1,0,2.0,0.0,3
17476,0,1,2.0,0,0,1,16.0,0.0,3
26599,10,2,2.0,0,0,0,1.0,0.0,3
23210,7,0,2.0,0,0,0,6.0,0.0,3
17238,9,1,2.0,0,1,0,3.0,0.0,3
4329,9,0,2.0,0,1,0,5.0,0.0,3
21169,4,0,3.0,0,1,1,2.0,0.0,3
2381,1,0,2.0,0,1,0,1.0,0.0,3
41693,5,0,1.0,0,0,0,1.0,0.0,3
15036,1,1,2.0,0,0,0,1.0,0.0,3
34502,10,0,2.0,0,1,1,1.0,0.0,3
9295,1,1,2.0,0,1,0,10.0,0.0,3
30166,0,2,2.0,0,0,1,4.0,0.0,3
23278,9,0,2.0,0,0,0,5.0,0.0,3
36591,1,0,2.0,0,1,0,1.0,0.0,3
41585,4,1,3.0,0,0,0,1.0,2.0,1
43539,4,0,3.0,0,1,0,2.0,0.0,3
23368,4,1,3.0,0,1,1,12.0,0.0,3
33749,6,0,3.0,0,0,0,1.0,0.0,3
490,9,0,2.0,0,1,0,2.0,0.0,3
17783,4,0,3.0,0,0,0,12.0,0.0,3
17371,9,1,2.0,0,0,1,3.0,0.0,3
17280,2,0,2.0,0,0,1,2.0,0.0,3
25415,4,0,3.0,0,0,0,4.0,2.0,0
21136,5,0,2.0,0,0,0,2.0,0.0,3
37514,1,0,1.0,0,1,0,2.0,0.0,3
15629,10,1,2.0,0,1,0,1.0,0.0,3
34589,2,0,3.0,0,1,0,1.0,0.0,3
30983,6,0,2.0,0,1,0,5.0,0.0,3
29185,9,0,3.0,0,0,0,8.0,0.0,3
13955,7,0,2.0,0,1,0,1.0,0.0,3
32113,7,2,2.0,0,1,0,2.0,4.0,0
443,6,1,2.0,0,1,0,1.0,0.0,3
4253,1,0,2.0,0,1,0,1.0,0.0,3
9814,7,0,2.0,0,0,0,1.0,0.0,3
16830,0,0,2.0,0,0,1,19.0,0.0,3
16355,1,1,2.0,0,1,0,2.0,0.0,3
24693,9,0,3.0,0,1,1,2.0,0.0,3
33528,1,2,2.0,0,1,0,2.0,0.0,3
29892,9,0,2.0,0,1,0,1.0,0.0,3
11308,4,0,3.0,0,0,0,1.0,0.0,3
4906,9,0,3.0,0,1,0,1.0,0.0,3
17879,1,1,1.0,0,0,1,3.0,0.0,3
17037,9,1,2.0,0,0,1,12.0,0.0,3
44822,1,0,2.0,0,1,1,1.0,41.0,2
11315,9,2,2.0,0,0,0,3.0,0.0,3
8391,9,2,2.0,0,0,0,1.0,0.0,3
7466,0,1,1.0,0,1,0,3.0,0.0,3
25370,4,2,3.0,0,1,1,3.0,0.0,3
32491,0,0,2.0,0,1,1,1.0,1.0,0
11297,1,0,1.0,0,0,0,10.0,0.0,3
6849,1,0,1.0,0,1,1,6.0,0.0,3
18315,1,0,2.0,0,1,1,2.0,0.0,3
41536,2,0,1.0,0,1,0,3.0,0.0,3
23956,9,1,3.0,0,0,0,12.0,0.0,3
626,10,0,2.0,0,1,0,1.0,0.0,3
8189,1,1,1.0,0,1,1,1.0,0.0,3
39951,9,0,2.0,0,1,0,1.0,2.0,0
3582,1,0,1.0,0,1,0,9.0,0.0,3
16283,1,0,2.0,0,0,0,1.0,0.0,3
21122,4,0,3.0,0,0,0,2.0,0.0,3
5358,4,1,3.0,0,0,0,1.0,0.0,3
10228,9,1,3.0,0,1,1,10.0,0.0,3
33544,6,1,3.0,0,1,1,2.0,18.0,2
16408,4,0,3.0,0,1,0,2.0,0.0,3
41206,0,1,2.0,0,0,0,1.0,0.0,3
7380,9,0,2.0,0,1,0,2.0,0.0,3
45078,5,0,2.0,0,0,0,2.0,4.0,1
16131,7,1,2.0,1,0,1,10.0,0.0,3
26460,1,0,1.0,0,1,0,1.0,0.0,3
14706,9,0,2.0,0,1,1,4.0,0.0,3
29237,1,0,2.0,0,0,0,1.0,0.0,3
5405,1,0,2.0,0,1,0,2.0,0.0,3
14166,9,2,3.0,0,1,1,2.0,0.0,3
25104,4,0,3.0,0,1,0,2.0,0.0,3
5962,9,0,2.0,0,0,0,4.0,0.0,3
38643,5,1,2.0,0,0,1,2.0,2.0,0
14965,0,1,2.0,0,1,0,2.0,0.0,3
1049,9,1,2.0,0,1,0,2.0,0.0,3
30006,1,0,1.0,0,0,0,3.0,2.0,2
37390,1,1,1.0,0,1,1,5.0,0.0,3
6199,1,0,2.0,0,1,0,3.0,0.0,3
6081,1,0,2.0,0,1,1,6.0,0.0,3
39733,6,0,3.0,0,1,0,8.0,0.0,3
17159,2,0,2.0,1,0,1,6.0,0.0,3
26771,1,1,2.0,0,1,1,4.0,0.0,3
24083,9,2,3.0,0,1,0,1.0,0.0,3
30817,4,2,2.0,0,0,0,6.0,0.0,3
36407,9,1,2.0,0,0,0,4.0,0.0,3
34933,1,0,2.0,0,1,1,1.0,1.0,0
2263,2,1,2.0,0,1,0,2.0,0.0,3
15003,9,0,2.0,0,0,1,1.0,0.0,3
4440,0,0,2.0,0,1,0,1.0,0.0,3
25184,7,1,2.0,0,1,0,2.0,1.0,2
24469,9,0,2.0,0,1,0,1.0,3.0,0
15764,1,0,2.0,0,1,0,1.0,0.0,3
7405,1,0,2.0,0,1,0,2.0,0.0,3
28568,2,0,2.0,0,0,1,2.0,0.0,3
27727,4,2,2.0,0,0,1,1.0,0.0,3
40891,9,1,2.0,0,0,0,1.0,0.0,3
31403,0,0,2.0,0,0,0,2.0,0.0,3
657,1,0,1.0,0,1,1,1.0,0.0,3
37200,1,0,2.0,0,0,0,1.0,1.0,0
43347,8,1,2.0,0,0,0,1.0,2.0,1
39593,4,2,3.0,0,0,0,1.0,0.0,3
